Entity,Code,Year,Oil (terawatt-hours),Gas (terawatt-hours),Coal (terawatt-hours),Other renewables (terawatt-hours),Wind (terawatt-hours),Hydropower (terawatt-hours),Nuclear (terawatt-hours),Solar (terawatt-hours)
Iraq,IRQ,2003,267.5380289888912,14.820000000000045,0,0,0,4.7559,0,0
Iraq,IRQ,2004,290.1435092046711,9.5,0,0,0,5.749923,0,0
Iraq,IRQ,2005,275.2555344837456,13.774999999999974,0,0,0,4.893819,0,0
Iraq,IRQ,2006,281.56805929217325,13.774999999999974,0,0,0,4.99076,0,0
Iraq,IRQ,2007,269.78506873441836,45.42956999999997,0,0,0,4.56631,0,0
Iraq,IRQ,2008,267.11700709435746,64.57625,0,0,0,2.932036,0,0
Iraq,IRQ,2009,302.96806104948683,68.52729999999995,0,0,0,2.83021,0,0
Iraq,IRQ,2010,322.97571729067425,71.35260000000008,0,0,0,3.615072,0,0
Iraq,IRQ,2011,354.8636231946524,63.01920000000003,0,0,0,3.399509,0,0
Iraq,IRQ,2012,378.9585028470586,63.413450000000026,0,0,0,4.396909,0,0
Iraq,IRQ,2013,406.03620009434894,70.72654999999997,0,0,0,4.608721,0,0.0463
Iraq,IRQ,2014,384.91560604985034,75.30834299999998,0,0,0,2.835202,0,0.0573
Iraq,IRQ,2015,386.3819377115058,73.01096750000002,0,0,0,2.546137,0,0.0573
Iraq,IRQ,2016,429.89026216464134,98.95578099999993,0,0,0,3.371234,0,0.0573
Iraq,IRQ,2017,414.4761684310205,127.3590981461893,0,0,0,2.176,0,0.0571434426229508
Iraq,IRQ,2018,446.2755644585113,170.4930089509702,0,0,0,3.1074588,0,0.0571434426229508
Ireland,IRL,1965,28.5221638888889,0,36.355380000000004,0,0,0.94203,0,0
Ireland,IRL,1966,31.881550833333304,0,41.41443,0,0,0.848990000000001,0,0
Ireland,IRL,1967,35.695691111111124,0,44.10096,0,0,0.80247,0,0
Ireland,IRL,1968,39.704016944444504,0,53.85853000000001,0,0,0.767580000000001,0,0
Ireland,IRL,1969,43.15343499999999,0,51.27667,0,0,0.5815,0,0
Ireland,IRL,1970,48.42637861111108,0,25.0045,0,0,0.80247,0,0
Ireland,IRL,1971,53.49318527777783,0,23.86476,0,0,0.465200000000001,0,0
Ireland,IRL,1972,58.88447444444441,0,22.2133,0,0,0.686170000000001,0,0
Ireland,IRL,1973,63.81131583333335,0,21.666690000000003,0,0,0.639649999999999,0,0
Ireland,IRL,1974,63.19731500000003,0,23.36467,0,0,0.790840000000002,0,0
Ireland,IRL,1975,61.8151477777778,0,19.78263,0,0,0.52335,0,0
Ireland,IRL,1976,62.782484722222186,0,20.340870000000002,0,0,0.593129999999998,0,0
Ireland,IRL,1977,66.95627000000006,0,21.306160000000002,0,0,0.74432,0,0
Ireland,IRL,1978,71.89355333333332,0,20.154790000000002,0,0,0.697799999999999,0,0
Ireland,IRL,1979,75.46185361111108,2.7623750000000062,23.120440000000002,0,0,0.825730000000001,0,0
Ireland,IRL,1980,67.97168944444442,8.06575,21.91092,0,0,0.837359999999999,0,0
Ireland,IRL,1981,60.3842894444445,12.127499999999948,22.93436,0,0,0.860619999999999,0,0
Ireland,IRL,1982,52.85791583333337,17.79662499999998,24.26018,0,0,0.80247,0,0
Ireland,IRL,1983,48.00454722222223,19.25000000000004,26.31869,0,0,0.779209999999999,0,0
Ireland,IRL,1984,47.20720777777778,20.395375000000055,25.22547,0,0,0.686170000000001,0,0
Ireland,IRL,1985,47.07807499999999,21.001749999999948,28.98196,0,0,0.837359999999999,0,0
Ireland,IRL,1986,58.11852000000001,14.812875000000039,31.854570000000002,0,0,0.918769999999999,0,0
Ireland,IRL,1987,51.009116944444486,14.755124999999987,40.92597000000001,0,0,0.686170000000001,0,0
Ireland,IRL,1988,46.2490544444445,17.700375000000015,41.67029000000001,0,0,0.872250000000002,0,0
Ireland,IRL,1989,47.58445694444443,20.072937500000034,41.7517,0,0,0.697799999999999,0,0
Ireland,IRL,1990,52.87963777777773,21.829510000000003,40.2615284933761,0,0,0.697,0,0
Ireland,IRL,1991,58.05495361111116,22.364490000000004,38.621991936053945,0,0,0.746,0,0
Ireland,IRL,1992,60.75715249999998,22.120260000000002,36.78681338908911,0,0.0050009,0.817,0,0
Ireland,IRL,1993,61.536211111111164,25.132430000000003,35.74623527501375,0,0.0150027,0.765,0,0
Ireland,IRL,1994,67.15128166666666,25.56274,34.2036118860761,0,0.01900342,0.92,0,0
Ireland,IRL,1995,68.42246555555562,27.20257,34.43781356650587,0,0.01600288,0.713,0,0
Ireland,IRL,1996,71.93206416666672,30.900910000000003,34.625359350000004,0.02700486,0.01400252,0.722,0,0
Ireland,IRL,1997,78.21501944444444,32.296510000000005,32.988661309,0.0810145799999999,0.0500089999999999,0.678,0,0
Ireland,IRL,1998,87.65816250000005,32.65704,33.207922862000004,0.0850153000000002,0.16903042,0.916,0,0
Ireland,IRL,1999,99.23544444444444,34.924890000000005,28.56918804,0.0910163800000002,0.18703366,0.846,0,0
Ireland,IRL,2000,97.94344027777784,40.04209,30.41925355,0.0950171,0.24404392,0.846,0,0
Ireland,IRL,2001,106.40009444444445,41.76333,31.86122236,0.0970174600000001,0.33406012,0.596,0,0
Ireland,IRL,2002,104.3086594444444,42.86818,30.630024040000002,0.0810145799999999,0.38806984,0.912,0,0
Ireland,IRL,2003,101.48178944444444,42.55417,29.650685000000003,0.0860154799999998,0.454081720000002,0.598,0,0
Ireland,IRL,2004,105.28994500000009,42.484390000000005,27.702469455111466,0.10901962,0.655117899999999,0.63,0,0
Ireland,IRL,2005,110.82458222222219,40.43751,30.78461,0.13028544716,1.1121101438,0.63126,0,0
Ireland,IRL,2006,110.70606194444447,45.90361,27.77244,0.128455817886,1.622333167416,0.724273,0,0
Ireland,IRL,2007,112.58125444444453,49.83455000000001,27.12116,0.170037836271409,1.958723056699,0.666576,0,0
Ireland,IRL,2008,107.99756999999998,52.20707,26.53966,0.208921506225919,2.41044681784279,0.968323,0,0
Ireland,IRL,2009,95.6610722222222,49.55543,23.201850000000004,0.251354475687426,2.95574921510968,0.901734,0,0.000424235894318208
Ireland,IRL,2010,91.30725277777778,54.67263,23.09718,0.315056212569931,2.8151656836281,0.599231,0,0.000476106541354367
Ireland,IRL,2011,83.86281074996045,48.09005,22.666870000000003,0.336096781748835,4.38110315934648,0.706687,0,0.0005420809170048
Ireland,IRL,2012,79.89642088931366,46.9033769541585,26.295430000000003,0.439326551737157,4.01120012208248,0.802349,0,0.000645928771054463
Ireland,IRL,2013,80.63012965469272,44.6721512353976,23.79498,0.480951589689976,4.54233195260641,0.599497,0,0.000699463128704641
Ireland,IRL,2014,80.2821955365753,43.28269415864967,23.387930000000004,0.536249306512701,5.14098632800105,0.708654,0,0.000946214787209855
Ireland,IRL,2015,83.8020434440062,43.763690000000004,25.505399754333855,0.476241665577545,6.57418074656925,0.80649,0,0.00161662141628582
Ireland,IRL,2016,87.65395631128953,49.20653,24.504410000000004,0.681,6.149,0.681025,0,0.00534264227053826
Ireland,IRL,2017,87.87449388007629,50.188806565066336,20.864480615298127,0.729833,7.444742,0.691603,0,0.010801
Ireland,IRL,2018,91.15982132612798,52.10539182593955,16.724803843469076,1.24242726755331,8.39098976916049,0.694087981690805,0,0.0221739673767386
Israel,ISR,1965,45.73501279757746,0.7363995060449996,0,0,0,0,0,0
Israel,ISR,1966,47.703817387575405,0.9546622462387503,0,0,0,0,0,0
Israel,ISR,1967,49.72553958882474,1.0690807261912503,0,0,0,0,0,0
Israel,ISR,1968,51.85251568863038,1.3719372240749976,0,0,0,0,0,0
Israel,ISR,1969,54.0778525163298,1.4101670953387488,0,0,0,0,0,0
Israel,ISR,1970,56.38174117545193,1.2886991355787527,0,0,0,0,0,0
Israel,ISR,1971,58.80213472222219,1.206274448598745,0,0,0,0,0,0
Israel,ISR,1972,61.42149333333328,1.1924466228225,0,0,0,0,0,0
Israel,ISR,1973,64.9959261111111,0.5175944981737498,0,0,0,0,0,0
Israel,ISR,1974,66.29203777777778,0.6325552458037501,0,0,0,0,0,0
Israel,ISR,1975,68.36838972222225,0.5780573442150005,0,0,0,0,0,0
Israel,ISR,1976,72.23360694444442,0.5569089047924999,0,0,0,0,0,0
Israel,ISR,1977,75.51940638888891,0.5533841648887505,0,0,0,0,0,0
Israel,ISR,1978,80.53724416666662,0.5444367482100005,0,0,0,0,0,0
Israel,ISR,1979,88.3420313888889,0.3877213894125006,0,0,0,0,0,0
Israel,ISR,1980,94.51397111111113,0.01843710103499999,0.011630000000000001,0,0,0,0,0
Israel,ISR,1981,96.15968861111111,0.01952163638999999,0.011630000000000001,0,0,0.002,0,0
Israel,ISR,1982,93.11539666666665,0.43462754351624994,6.454650000000001,0,0,0.002,0,0
Israel,ISR,1983,88.02150972222226,0.6157449478012502,12.164980000000002,0,0,0.001,0,0
Israel,ISR,1984,82.02186250000004,0.5376584022412505,19.689590000000003,0,0,0.002,0,0
Israel,ISR,1985,77.40654138888895,0.5059357431075007,21.480610000000002,0,0,0.002,0,0
Israel,ISR,1986,80.2798977777778,0.3793162404112501,23.853130000000004,0,0,0.006,0,0
Israel,ISR,1987,89.85903611111108,0.4321873389675005,25.399920000000005,0,0,0.01,0,0
Israel,ISR,1988,99.10154416666667,0.39666880609125055,24.34159,0,0,0.01,0,0
Israel,ISR,1989,101.65225333333333,0.36413274544125057,26.295430000000003,0,0,0.003,0,0
Israel,ISR,1990,105.15838861111116,0.31505752062750036,27.56522829,0,0,0.003,0,0
Israel,ISR,1991,107.9102430555555,0.2621864220712499,29.84846478,0,0,0.006,0,0
Israel,ISR,1992,113.36917916666663,0.22422768464625054,36.737355720000004,0,0,0.029,0,0
Israel,ISR,1993,117.51882111111149,0.22341428313000034,41.50656286,0,0,0.026,0,0
Israel,ISR,1994,130.14718416666688,0.20633285128874956,43.99226602,0,0,0.023,0,0
Israel,ISR,1995,146.29441722222205,0.24049571497124994,48.019013959999995,0,0,0.025,0,0
Israel,ISR,1996,146.4431497222226,0.15102154818374972,58.213406760000005,0,0,0.024,0,0
Israel,ISR,1997,137.48300875332544,0.18030400276875003,63.302194670000006,0,0,0.025,0,0
Israel,ISR,1998,146.7562994321948,0.11333394459749999,67.95360154000001,0,0,0.025,0,0
Israel,ISR,1999,156.45619614855804,0.10194632337000006,66.74111589,0,0,0.033,0,0
Israel,ISR,2000,160.78241729236612,0.0916432374975,72.74456841000001,0,0,0.031,0,0
Israel,ISR,2001,148.49836672643423,0.09598137891750001,83.96878608000002,0,0.01,0.01,0,0
Israel,ISR,2002,147.03381777600669,0.08567829304499995,88.76048564000001,0,0.011,0.021,0,0
Israel,ISR,2003,150.36304491962406,0.07781541172125003,91.98803161000001,0,0.012,0.031,0,0
Israel,ISR,2004,141.11383287930408,11.394249999999996,92.87358633000001,0,0.011,0.028,0,0
Israel,ISR,2005,145.3060171824682,15.702999999999946,92.337061866,0,0.011,0.028,0,0
Israel,ISR,2006,139.9273614453168,21.92674999999999,91.28712352273801,0,0.01,0.015,0,0
Israel,ISR,2007,147.50040395855257,26.235499999999988,93.35963593732367,0,0.01,0.014,0,0
Israel,ISR,2008,143.33772501578008,36.09775000000001,91.86979428390221,0.007,0.009,0.016,0,0
Israel,ISR,2009,129.64287996440163,40.0235,89.965735543614,0.042,0.009,0.024,0,0.024
Israel,ISR,2010,133.98121317711997,51.13049999999994,89.91976370970801,0.061,0.008,0.031,0,0.07
Israel,ISR,2011,141.4358626340839,47.49199999999996,92.2519420123,0.073,0.007,0.029,0,0.192
Israel,ISR,2012,166.30815173866137,24.416250000000055,102.46896137737201,0.076,0.006,0.033,0,0.369
Israel,ISR,2013,123.10682932012953,66.35475,82.44158100000001,0.043,0.006,0.0277,0,0.549075148813953
Israel,ISR,2014,117.25428956826934,72.48275000000004,76.61223008349062,0.0621,0.0059,0.0127,0,0.942949652790698
Israel,ISR,2015,124.71194568264349,80.52575000000002,75.02718355872813,0.0681,0.0067,0.0245,0,1.2462595596999
Israel,ISR,2016,127.3268157515761,92.49449999999997,64.12097160065566,0.114,0.0644,0.0245671232876712,0,1.63477857144926
Israel,ISR,2017,135.55011737760734,98.93847499999997,58.192836128162874,0.115,0.105269485188381,0.0245,0,1.59509487039594
Israel,ISR,2018,133.22539335739702,105.22925000000008,54.39111565358219,0.115,0.105269485188381,0.0245,0,1.79323051481162
Italy,ITA,1965,610.7382816666665,73.7469999999999,100.32038,2.676,0,42.634,3.5752946,0
Italy,ITA,1966,673.4346841666663,80.52124999999985,104.34436,3.351,0,43.72,3.9288466,0
Italy,ITA,1967,745.3648922222225,87.95324999999988,114.34616000000001,3.475,0,42.34,3.204065,0
Italy,ITA,1968,821.8543327777783,103.2934999999999,110.74086000000001,3.617,0,42.677,2.6207042,0
Italy,ITA,1969,905.2702966666664,113.41174999999978,113.67162,3.812,0,41.166,1.7103078,0
Italy,ITA,1970,1024.059178055555,122.35199999999934,114.7881,4.228,0,40.373,3.2350008,0
Italy,ITA,1971,1101.370641111111,126.3974999999999,110.89205000000001,4.209,0,39.079,3.425035,0
Italy,ITA,1972,1156.2516261111116,144.94624999999948,103.19299,3.807,0,41.348,3.8404586,0
Italy,ITA,1973,1217.0193836111139,162.83324999999985,104.70489,3.845,0,37.523,3.0449666,0
Italy,ITA,1974,1184.0779941666692,183.1352499999997,114.02052,4.245,0,37.795,3.2570978,0
Italy,ITA,1975,1112.0738352777773,211.03174999999948,114.3229,3.986,0,41.021,3.3322276,0
Italy,ITA,1976,1162.1108819444453,255.52074999999903,113.35761000000001,3.812,0,39.176,3.7962646,0
Italy,ITA,1977,1130.0887758333329,260.95349999999917,111.47355000000002,3.73,0,51.139,3.3720022,0
Italy,ITA,1978,1186.6756844444435,257.09375,113.39250000000001,3.811,0,45.491,4.4282388,0
Italy,ITA,1979,1225.9445619444389,264.13399999999973,124.441,3.825,0,45.947,4.6536282,0
Italy,ITA,1980,1163.8812480555562,262.1637499999999,146.00302000000002,3.96,0,45.244,4.8922758,0
Italy,ITA,1981,1138.7347305555556,254.1987499999997,149.63158,3.469,0,43.034,5.2060532,0
Italy,ITA,1982,1081.3063305555556,253.31274999999977,167.29755,3.521,0,41.461,9.2498042,0
Italy,ITA,1983,1053.4364405555555,260.48724999999945,156.58632000000003,3.393,0,41.445,8.2333422,0
Italy,ITA,1984,1005.0879716666674,306.87524999999994,177.5901,3.472,0,42.401,6.6777134,0
Italy,ITA,1985,999.8842302777778,311.9007499999995,175.33388000000002,3.212,0,41.092,7.0224266,0
Italy,ITA,1986,1023.8364475000005,329.7764999999992,172.34497000000002,3.501,0,41.096,8.7592508,0
Italy,ITA,1987,1067.5885777777785,365.8049999999999,171.0773,3.693,0,39.505,0.1723566,0
Italy,ITA,1988,1086.6914858333334,396.84849999999943,160.35444,3.787,0,40.676,0,0
Italy,ITA,1989,1118.1211455555563,429.2784999999995,167.30918,3.197,0.002,34.057,0,0.002020202020202
Italy,ITA,1990,1104.7998238888895,454.26024999999925,170.25905972,3.271,0.0019191919191919,31.626,0,0.004
Italy,ITA,1991,1096.7829916666672,482.58199999999897,161.72418651,3.292,0.00287878787878784,42.239,0,0.005
Italy,ITA,1992,1119.2141858333343,478.1344999999988,141.86089083000002,3.556,0.0019191919191919,42.2,0,0.009
Italy,ITA,1993,1098.9121161111111,487.87524999999954,124.06953780000002,3.783,0.00383838383838379,41.425,0,0.011
Italy,ITA,1994,1096.6516972222225,471.4432499999993,131.00254133,3.564,0.00671717171717165,44.658,0,0.011
Italy,ITA,1995,1133.110329444444,519.3057499999996,140.90716105,3.654,0.00863636363636354,37.782,0,0.013
Italy,ITA,1996,1117.2838761111116,535.7567499999996,129.65750857,4.139,0.0316666666666663,42.037,0,0.014
Italy,ITA,1997,1121.7087180555561,556.29779,131.55105865000002,4.47,0.118,41.603,0,0.015
Italy,ITA,1998,1124.8370852777782,598.945,136.56216979,5.009,0.232,41.22,0,0.016
Italy,ITA,1999,1122.2696288888894,651.00088,136.37933456000002,5.53,0.403,45.365,0,0.017
Italy,ITA,2000,1115.6049116666663,678.7849500000001,145.58014157000002,6.099,0.563,44.2,0,0.018
Italy,ITA,2001,1106.6731777777782,680.64575,154.69651478,6.338,1.179,46.811,0,0.019
Italy,ITA,2002,1107.0493738888892,676.02864,159.6782718,7.372,1.404,39.519,0,0.021
Italy,ITA,2003,1097.8910755555555,745.3318100000001,172.29904313000003,8.714,1.458,36.67,0,0.024
Italy,ITA,2004,1070.3148516666665,773.41826,193.01272441,9.657,1.847,42.338,0,0.029
Italy,ITA,2005,1035.2246538888892,827.69547,191.53352797000002,9.998,2.343,36.067,0,0.031
Italy,ITA,2006,1034.6698330555562,810.5877399999999,193.91123495000002,10.635,2.971,36.994,0,0.035
Italy,ITA,2007,1002.6277911388888,814.5612594652501,189.84832934,10.827,4.034,32.815,0,0.039
Italy,ITA,2008,959.7505749999997,808.5151576723009,183.70090905,11.486,4.861,41.623,0,0.193
Italy,ITA,2009,897.9656197222222,743.1755848347194,143.82344170000002,12.8987,6.543,49.138,0,0.677
Italy,ITA,2010,875.4683174999999,791.4990072128318,159.02751515,14.816,9.1259,51.117,0,1.9057
Italy,ITA,2011,844.1259195638604,742.1607103151738,178.26997817000003,16.4867,9.8564,45.823,0,10.7957
Italy,ITA,2012,788.7634232899043,713.5658300707186,182.73330468000003,18.0786,13.4071,41.875,0,18.8617
Italy,ITA,2013,720.0327542928065,667.404288277771,157.40311816,22.7493,14.897,52.774,0,21.5886
Italy,ITA,2014,680.4957705056611,589.7159340639982,153.44741789000003,24.6487,15.1783,58.545,0,22.3064
Italy,ITA,2015,710.6509484664933,643.1541780200101,143.3954577,25.5807,14.8439,44.1053,0,22.9422
Italy,ITA,2016,716.016987337335,675.4583653290072,127.73232489000002,25.7972,17.6887,40.6068,0,22.1043
Italy,ITA,2017,721.0029338637278,715.7879707774148,111.90391815000001,25.5794,17.7419,34.37274,0,24.3777
Italy,ITA,2018,706.9009192067068,692.1408310765074,103.247425974669,25.3121983544298,17.4725177253341,45.8520571535834,0,23.2307290627472
Japan,JPN,1965,1013.7703088888883,18.26149999999993,566.5228860000001,0,0,70.0445256,0.0265164,0
Japan,JPN,1966,1155.058701388889,18.739749999999976,603.7728456000001,0,0,79.8107234,0.3712296,0
Japan,JPN,1967,1417.9683577777726,19.38600000000001,663.1947024,0,0,69.0035556,0.8485248,0
Japan,JPN,1968,1645.9990908333332,21.095000000000006,682.4550291,0,0,69.2040748,0.7203622,0
Japan,JPN,1969,1948.9348280555537,23.325546441291927,728.9827049,0,0,76.5805726,0.9369128,0
Japan,JPN,1970,2296.7078622222225,35.72149241642794,702.3052294,0.242704,0,73.4084756,3.3057112,0
Japan,JPN,1971,2535.3397433333316,38.301756011621904,637.6660383000001,0.235611,0,79.4080326,7.0975564,0
Japan,JPN,1972,2708.699282222226,38.31681230152996,623.1214440000001,0.248591,0,83.9484026,8.7813478,0
Japan,JPN,1973,3111.068121666666,53.32014025115962,658.8214735,0.253998,0,69.9734748,9.4972906,0
Japan,JPN,1974,2995.798053055557,72.87295327629784,698.3456796,0.307547,0,79.0092482,18.583577,0
Japan,JPN,1975,2827.1126777777786,87.28358697546585,653.2632639000001,0.378507,0,80.6775274,21.7125122,0
Japan,JPN,1976,2940.281612777774,104.63480238861888,638.7905430000001,0.367553,0,83.5172896,36.7517304,0
Japan,JPN,1977,2997.6560447222178,127.78507075806738,602.6567145,0.533774,0,72.2231266,28.1692556,0
Japan,JPN,1978,3095.4817286111147,179.34429883507383,545.7324002,0.827644,0,68.2714866,52.0428544,0
Japan,JPN,1979,3130.8383661111093,212.78880958136614,582.8143063000001,1.099732,0,79.1117556,61.9511492,0
Japan,JPN,1980,2797.678116944441,251.80938296480704,677.0604536000001,1.09144,0,86.35576,82.6251024,0
Japan,JPN,1981,2638.7213055555603,252.31050607838634,759.0699801000001,1.136527,0,86.8508856,85.6170362,0
Japan,JPN,1982,2475.652669166669,258.38334529176666,723.9473801,9.870767,0,78.7116034,105.535272,0
Japan,JPN,1983,2474.6129813888865,278.063366556181,713.5823752,11.030233,0,86.8624418,108.7879504,0
Japan,JPN,1984,2618.580232777774,373.98093959238537,797.9804711,12.119023,0,68.923093,126.7395532,0
Japan,JPN,1985,2480.5258255555505,400.5976732486514,832.8265097000001,12.699479,0,82.874,159.578,0
Japan,JPN,1986,2505.658028611115,407.61811402568156,793.0756349,13.803359,0,80.816,165.369719,0
Japan,JPN,1987,2515.4079358333306,418.04546199251166,809.3264665,14.792468,0,74.787,188.604998,0
Japan,JPN,1988,2705.8975258333367,443.39004129054547,874.7718492000001,15.986553,0,90.291,173.896933,0
Japan,JPN,1989,2811.2359202777775,460.5596004370634,876.1640765000001,17.046979,0,91.741,185.814196,0
Japan,JPN,1990,2944.3288047139845,503.1589127988494,907.6897501000001,11.340126,0,89.305,194.571275,0.001
Japan,JPN,1991,2989.1166745036344,532.014566460585,900.4807783,11.650857,0,97.493,208.693522,0.001
Japan,JPN,1992,3065.150466248748,553.1084176902897,885.254666,11.850117,0,82.545,217.03513,0.0105
Japan,JPN,1993,2999.929266095135,556.9386837708199,902.8054990000002,11.559372,0.000959595959595948,95.59,247.699915,0.0225
Japan,JPN,1994,3171.9213161596417,595.6147369850803,945.3257093999999,13.472534,0.000959595959595948,67.266,258.247986,0.029
Japan,JPN,1995,3226.817832651446,606.1758869634834,979.8555283000001,14.295146,0.000959595959595948,82.118,286.888266,0.0395
Japan,JPN,1996,3247.196332499449,646.7723864433605,1005.5824839,15.247687,0.0019191919191919,80.519,296.501164,0.0545
Japan,JPN,1997,3207.7925233278215,671.3478537091072,1032.9460131,16.437627,0.000959595959595948,89.799,321.156937,0.096302845890411
Japan,JPN,1998,3081.9298521510746,691.6388209862592,984.7194269000001,16.172629,0.00707070707070699,92.513,325.973855,0.14324625
Japan,JPN,1999,3138.7347045023876,726.4186349914984,1035.9771400000002,16.48681,0.0363636363636359,86.416,317.234929,0.218025
Japan,JPN,2000,3094.523443797659,756.6501709222485,1110.603361,16.111082,0.109,87.253,319.121574,0.344061719178082
Japan,JPN,2001,2998.814960058343,777.2838798007488,1137.154651,16.02874,0.252,84.166,320.538024,0.499739219178082
Japan,JPN,2002,2950.618052615837,760.4603788136382,1207.9080820000001,16.93931,0.413,82.378,314.25837,0.69462
Japan,JPN,2003,3018.715735057197,834.9822643304985,1241.2594330000002,17.876465,0.832,93.432,230.077674,0.953955
Japan,JPN,2004,2940.986875810576,806.0405360092486,1274.1025530000002,18.053456,1.44,93.031,285.865562,1.27162212328767
Japan,JPN,2005,2980.328118595664,827.2796983279526,1326.2667603837922,21.686,1.91,77.1064991581172,293.038184,1.63008837328767
Japan,JPN,2006,2871.6645622762903,885.503353141248,1306.612469134098,21.528,2.135,87.7630060622383,304.290569,1.99563
Japan,JPN,2007,2783.421896770826,953.900640866742,1368.941395503146,22.198,2.74,74.6957403197873,279.00864,2.3124675
Japan,JPN,2008,2702.3551522453663,990.9949466711001,1399.204398914578,21.293,2.945,74.4403729202691,251.744159,2.59397125684931
Japan,JPN,2009,2421.437404423507,924.7802537674287,1181.985327894007,20.325751,3.427302299,68.7962200906234,274.650523,3.04551250684931
Japan,JPN,2010,2448.3014086479834,999.3671805168307,1345.7531466997582,21.827083,3.925729063,86.9137269472437,292.354831,3.98137875
Japan,JPN,2011,2454.302543257404,1120.2524504682535,1274.773730692568,21.105194,4.459041,80.7657606509416,162.927285,5.43915
Japan,JPN,2012,2615.4718903260573,1232.1508082449243,1346.934126098258,22.1299815,4.727417,76.0569902656596,17.991406,7.37190276369863
Japan,JPN,2013,2496.3928711005397,1235.3688474864282,1408.992953778059,23.1767014697,5.133169068,78.0035705320012,14.602901,12.9087815136986
Japan,JPN,2014,2372.9428347071316,1247.5211866547322,1385.252018292693,23.62768075425,5.01397161,79.9725780444762,0,23.54816625
Japan,JPN,2015,2285.380064021815,1187.1764607207883,1387.4857763688792,28.48517468655,5.22280657926,83.8401158090818,4.524406,34.540171952695
Japan,JPN,2016,2220.8649243172686,1164.174454601748,1382.1209810864932,29.1940034230262,5.340329505,79.9612065539473,17.678366,48.5428858919459
Japan,JPN,2017,2184.188029100968,1169.8648401490555,1394.961427521826,30.8679308326576,6.108903,79.244,29.0740431,61.83497815795
Japan,JPN,2018,2120.902855972852,1157.0815567003826,1366.21480760565,33.6554307955329,6.789652,80.997,49.106,71.68833589829
Kazakhstan,KAZ,1985,246.8878831052451,90.23374999999999,443.49842,0,0,5.2104726,0,0
Kazakhstan,KAZ,1986,224.8872922196184,109.256,465.96758000000005,0,0,4.7817908,0,0
Kazakhstan,KAZ,1987,217.35507404799162,114.13350000000001,484.15690000000006,0,0,5.7319618,0,0
Kazakhstan,KAZ,1988,218.25153708039497,119.01100000000035,505.02112000000005,0,0,6.9914908,0,0
Kazakhstan,KAZ,1989,222.7152280664505,122.91299999999946,482.01698,0,0,7.29201,0.1016462,0
Kazakhstan,KAZ,1990,256.3273285631748,131.00965000000008,450.3072686280001,0,0,7.3627204,0,0
Kazakhstan,KAZ,1991,258.5971675325551,137.54549999999992,439.57453243200007,0,0,7.1992026,0.5391668,0
Kazakhstan,KAZ,1992,241.58838611111125,141.4475000000002,442.820137466,0,0,6.8633282,0.464037,0
Kazakhstan,KAZ,1993,186.60751111111173,135.59449999999978,402.12624179000005,0,0,7.6278844,0.4463594,0
Kazakhstan,KAZ,1994,146.3025944015355,98.52550000000005,393.372419874,0,0,9.1746744,0.3800684,0
Kazakhstan,KAZ,1995,143.00717488030662,113.15799999999993,317.690411192,0,0,8.3261496,0.0795492,0
Kazakhstan,KAZ,1996,120.90726616832337,94.62349999999999,283.742897088,0,0,7.3273652,0.088388,0
Kazakhstan,KAZ,1997,121.64777132565551,74.27457000000005,243.58575382400002,0,0,6.5009374,0.3005192,0
Kazakhstan,KAZ,1998,101.10800997064139,73.63073999999999,239.854521858,0,0,6.1385466,0.088388,0
Kazakhstan,KAZ,1999,83.37866102981026,83.36623000000003,222.083695778,0,0,6.1341272,0,0
Kazakhstan,KAZ,2000,84.71950416666672,52.29362849999997,207.464055414,0,0,7.5310506,0,0
Kazakhstan,KAZ,2001,91.66508055555555,45.940197000000026,259.347837,0,0,8.0811386,0,0
Kazakhstan,KAZ,2002,91.02240111111112,48.38515499999997,262.75077500000003,0,0,8.8895429,0,0
Kazakhstan,KAZ,2003,96.46608638888885,56.93785499999993,290.112676,0,0,8.6245404,0,0
Kazakhstan,KAZ,2004,108.97951666096438,62.91523499999999,309.25216700000004,0,0,8.056666,0,0
Kazakhstan,KAZ,2005,111.75339251453806,82.9833236998026,312.671387,0,0,7.8559697,0,0
Kazakhstan,KAZ,2006,127.97231797000211,87.9697219846691,329.563962,0,0,7.7680697,0,0
Kazakhstan,KAZ,2007,138.73294791335329,106.42546746497726,362.144244,0,0,8.1714064,0,0
Kazakhstan,KAZ,2008,137.93036878182943,105.80723811414369,392.9506021,0,0,7.4598288,0,0
Kazakhstan,KAZ,2009,111.85518082350654,101.39720597828472,359.7931232,0,0,6.8791045,0,0
Kazakhstan,KAZ,2010,119.00921887970173,110.24298483987722,388.25568740000006,0,0,8.022023,0,0
Kazakhstan,KAZ,2011,138.45763765840957,121.61703389339714,422.640015,0,0.000147,7.8833227,0,0
Kazakhstan,KAZ,2012,139.2475197742389,129.5282830554947,440.2652800000001,0,0.002665,7.6372659,0,0.000021
Kazakhstan,KAZ,2013,146.40424516893887,135.6226204650144,435.88077000000004,0,0.0045487,7.7307629,0,0.0007874
Kazakhstan,KAZ,2014,147.05505123378543,149.77586232178123,430.71705,0,0.0132652,8.2628309,0,0.001239
Kazakhstan,KAZ,2015,163.88064629935073,153.346236987278,398.19957,0.000476,0.1317223,9.2691904,0,0.046171
